Run,Velocity,Protocol,Metric,Value
884,2,LW-Sync,Skew,40.3144
885,2,LW-Sync,Offset,143.2
885,2,LW-Sync,Skew,35.8499
887,2,LW-Sync,Offset,86.5131
887,2,LW-Sync,Skew,38.7382
888,2,LW-Sync,Offset,162.752
888,2,LW-Sync,Skew,41.397
886,2,LW-Sync,Offset,120
886,2,LW-Sync,Skew,6.95638
889,2,LW-Sync,Offset,139.316
889,2,LW-Sync,Skew,91.9981
890,2,LW-Sync,Offset,164.418
890,2,LW-Sync,Skew,1.52784
892,2,LW-Sync,Offset,152.84
892,2,LW-Sync,Skew,16.6229
891,2,LW-Sync,Offset,165.639
891,2,LW-Sync,Skew,9.558
893,2,LW-Sync,Offset,106.989
893,2,LW-Sync,Skew,39.2508
894,2,LW-Sync,Offset,174.548
894,2,LW-Sync,Skew,27.2868
895,2,LW-Sync,Offset,133.868
895,2,LW-Sync,Skew,45.9907
896,2,LW-Sync,Offset,206.547
896,2,LW-Sync,Skew,61.8625
897,2,LW-Sync,Offset,151.257
897,2,LW-Sync,Skew,29.3968
899,2,LW-Sync,Offset,85.8493
899,2,LW-Sync,Skew,7.13974
898,2,LW-Sync,Offset,159.049
898,2,LW-Sync,Skew,34.9038
901,2,LW-Sync,Offset,130.252
901,2,LW-Sync,Skew,6.49054
900,2,LW-Sync,Offset,144.945
900,2,LW-Sync,Skew,1.19836
903,2,LW-Sync,Offset,166.56
903,2,LW-Sync,Skew,22.4403
902,2,LW-Sync,Offset,114.312
902,2,LW-Sync,Skew,4.652
905,2,LW-Sync,Offset,148.248
905,2,LW-Sync,Skew,11.1211
906,2,LW-Sync,Offset,143.556
906,2,LW-Sync,Skew,46.675
904,2,LW-Sync,Offset,117.946
904,2,LW-Sync,Skew,124.285
907,2,LW-Sync,Offset,160.278
907,2,LW-Sync,Skew,50.9732
908,2,LW-Sync,Offset,106.258
908,2,LW-Sync,Skew,94.5625
909,2,LW-Sync,Offset,109.723
909,2,LW-Sync,Skew,35.5709
910,2,LW-Sync,Offset,147.741
910,2,LW-Sync,Skew,44.7326
911,2,LW-Sync,Offset,156.905
911,2,LW-Sync,Skew,12.4427
914,2,LW-Sync,Offset,182.282
914,2,LW-Sync,Skew,8.03918
913,2,LW-Sync,Offset,95.7632
913,2,LW-Sync,Skew,6.43042
912,2,LW-Sync,Offset,103.325
912,2,LW-Sync,Skew,14.5024
915,2,LW-Sync,Offset,136.42
915,2,LW-Sync,Skew,47.924
916,2,LW-Sync,Offset,179.821
916,2,LW-Sync,Skew,3.63301
917,2,LW-Sync,Offset,144.875
917,2,LW-Sync,Skew,28.1719
918,2,LW-Sync,Offset,107.314
918,2,LW-Sync,Skew,59.4508
919,2,LW-Sync,Offset,191.518
919,2,LW-Sync,Skew,88.001
921,2,LW-Sync,Offset,163.362
921,2,LW-Sync,Skew,4.69722
920,2,LW-Sync,Offset,160.916
920,2,LW-Sync,Skew,6.44724
922,2,LW-Sync,Offset,138.004
922,2,LW-Sync,Skew,32.4555
923,2,LW-Sync,Offset,151.003
923,2,LW-Sync,Skew,88.1103
924,2,LW-Sync,Offset,136.992
924,2,LW-Sync,Skew,49.7424
925,2,LW-Sync,Offset,178.224
925,2,LW-Sync,Skew,31.0287
926,2,LW-Sync,Offset,152.432
926,2,LW-Sync,Skew,14.8927
927,2,LW-Sync,Offset,124.251
927,2,LW-Sync,Skew,59.4556
928,2,LW-Sync,Offset,193.864
928,2,LW-Sync,Skew,43.787
929,2,LW-Sync,Offset,106.755
929,2,LW-Sync,Skew,0.505402
930,2,LW-Sync,Offset,89.3185
930,2,LW-Sync,Skew,12.1464
932,2,LW-Sync,Offset,114.884
932,2,LW-Sync,Skew,29.9753
931,2,LW-Sync,Offset,136.871
931,2,LW-Sync,Skew,3.93171
934,2,LW-Sync,Offset,162.492
934,2,LW-Sync,Skew,30.7239
933,2,LW-Sync,Offset,130.779
933,2,LW-Sync,Skew,28.0216
935,2,LW-Sync,Offset,85.5598
935,2,LW-Sync,Skew,70.4967
936,2,LW-Sync,Offset,176.766
936,2,LW-Sync,Skew,37.8884
937,2,LW-Sync,Offset,127.324
937,2,LW-Sync,Skew,89.4578
938,2,LW-Sync,Offset,134.903
938,2,LW-Sync,Skew,12.3448
939,2,LW-Sync,Offset,104.569
939,2,LW-Sync,Skew,48.3665
941,2,LW-Sync,Offset,131.907
941,2,LW-Sync,Skew,6.4706
940,2,LW-Sync,Offset,123.771
940,2,LW-Sync,Skew,57.0084
943,2,LW-Sync,Offset,131.253
943,2,LW-Sync,Skew,33.6006
944,2,LW-Sync,Offset,183.311
944,2,LW-Sync,Skew,27.9188
942,2,LW-Sync,Offset,152.877
942,2,LW-Sync,Skew,51.3632
946,2,LW-Sync,Offset,121.316
946,2,LW-Sync,Skew,84.2556
947,2,LW-Sync,Offset,128.163
947,2,LW-Sync,Skew,5.78436
945,2,LW-Sync,Offset,185.208
945,2,LW-Sync,Skew,22.0938
948,2,LW-Sync,Offset,90.0476
948,2,LW-Sync,Skew,25.6986
949,2,LW-Sync,Offset,149.934
949,2,LW-Sync,Skew,125.084
950,2,LW-Sync,Offset,140.371
950,2,LW-Sync,Skew,36.5939
952,2,LW-Sync,Offset,144.616
952,2,LW-Sync,Skew,71.8975
951,2,LW-Sync,Offset,127.699
951,2,LW-Sync,Skew,20.9395
953,2,LW-Sync,Offset,127.44
953,2,LW-Sync,Skew,18.9878
954,2,LW-Sync,Offset,170.323
954,2,LW-Sync,Skew,2.87258
956,2,LW-Sync,Offset,168.595
956,2,LW-Sync,Skew,37.089
955,2,LW-Sync,Offset,148.695
955,2,LW-Sync,Skew,5.83421
957,2,LW-Sync,Offset,149.578
957,2,LW-Sync,Skew,21.2334
958,2,LW-Sync,Offset,141.483
958,2,LW-Sync,Skew,2.93436
960,2,LW-Sync,Offset,93.3071
960,2,LW-Sync,Skew,27.9653
961,2,LW-Sync,Offset,141.835
961,2,LW-Sync,Skew,15.8574
959,2,LW-Sync,Offset,110.009
959,2,LW-Sync,Skew,9.59805
963,2,LW-Sync,Offset,97.1178
963,2,LW-Sync,Skew,59.839
962,2,LW-Sync,Offset,179.967
962,2,LW-Sync,Skew,4.18184
964,2,LW-Sync,Offset,139.714
964,2,LW-Sync,Skew,39.2851
965,2,LW-Sync,Offset,163.759
965,2,LW-Sync,Skew,73.6408
966,2,LW-Sync,Offset,157.64
966,2,LW-Sync,Skew,76.2752
967,2,LW-Sync,Offset,197.413
967,2,LW-Sync,Skew,2.71927
968,2,LW-Sync,Offset,151.281
968,2,LW-Sync,Skew,10.0821
970,2,LW-Sync,Offset,160.758
970,2,LW-Sync,Skew,56.8388
969,2,LW-Sync,Offset,152.208
969,2,LW-Sync,Skew,0.989267
971,2,LW-Sync,Offset,153.779
971,2,LW-Sync,Skew,15.9301
972,2,LW-Sync,Offset,111.564
972,2,LW-Sync,Skew,3.56369
974,2,LW-Sync,Offset,140.087
974,2,LW-Sync,Skew,70.69
973,2,LW-Sync,Offset,176.004
973,2,LW-Sync,Skew,53.9437
975,2,LW-Sync,Offset,134.257
975,2,LW-Sync,Skew,6.26582
976,2,LW-Sync,Offset,173.591
976,2,LW-Sync,Skew,21.3141
978,2,LW-Sync,Offset,162.116
978,2,LW-Sync,Skew,77.6463
977,2,LW-Sync,Offset,116.919
977,2,LW-Sync,Skew,14.0189
979,2,LW-Sync,Offset,138.388
979,2,LW-Sync,Skew,38.3862
980,2,LW-Sync,Offset,161.744
980,2,LW-Sync,Skew,71.4306
981,2,LW-Sync,Offset,168.727
981,2,LW-Sync,Skew,28.0155
982,2,LW-Sync,Offset,123.102
982,2,LW-Sync,Skew,50.6702
984,2,LW-Sync,Offset,96.9827
984,2,LW-Sync,Skew,15.4167
985,2,LW-Sync,Offset,177.949
985,2,LW-Sync,Skew,25.132
983,2,LW-Sync,Offset,123.407
983,2,LW-Sync,Skew,5.13882
986,2,LW-Sync,Offset,152.099
986,2,LW-Sync,Skew,7.95864
987,2,LW-Sync,Offset,146.331
987,2,LW-Sync,Skew,24.2477
988,2,LW-Sync,Offset,163.7
988,2,LW-Sync,Skew,21.1351
989,2,LW-Sync,Offset,120.582
989,2,LW-Sync,Skew,32.1306
990,2,LW-Sync,Offset,118.108
990,2,LW-Sync,Skew,10.0588
991,2,LW-Sync,Offset,157.623
991,2,LW-Sync,Skew,34.7153
992,2,LW-Sync,Offset,88.7922
992,2,LW-Sync,Skew,27.8364
993,2,LW-Sync,Offset,152.591
993,2,LW-Sync,Skew,37.692
994,2,LW-Sync,Offset,131.174
994,2,LW-Sync,Skew,81.9772
995,2,LW-Sync,Offset,168.101
995,2,LW-Sync,Skew,24.349
996,2,LW-Sync,Offset,131.153
996,2,LW-Sync,Skew,15.7924
998,2,LW-Sync,Offset,116.903
998,2,LW-Sync,Skew,44.8439
997,2,LW-Sync,Offset,120.398
997,2,LW-Sync,Skew,8.41312
999,2,LW-Sync,Offset,125.372
999,2,LW-Sync,Skew,6.17511
1000,2,LW-Sync,Offset,133.545
1000,2,LW-Sync,Skew,51.2621
1,3,LW-Sync,Offset,139.781
1,3,LW-Sync,Skew,7.62676
2,3,LW-Sync,Offset,174.594
2,3,LW-Sync,Skew,14.7446
5,3,LW-Sync,Offset,159.848
5,3,LW-Sync,Skew,5.64786
3,3,LW-Sync,Offset,107.198
3,3,LW-Sync,Skew,46.3886
4,3,LW-Sync,Offset,142.991
4,3,LW-Sync,Skew,8.96435
6,3,LW-Sync,Offset,139.369
6,3,LW-Sync,Skew,20.9257
7,3,LW-Sync,Offset,141.563
7,3,LW-Sync,Skew,16.973
10,3,LW-Sync,Offset,117.488
10,3,LW-Sync,Skew,4.26885
11,3,LW-Sync,Offset,116.79
11,3,LW-Sync,Skew,23.7992
8,3,LW-Sync,Offset,170.396
8,3,LW-Sync,Skew,54.9958
9,3,LW-Sync,Offset,131.745
9,3,LW-Sync,Skew,89.691
12,3,LW-Sync,Offset,120.687
12,3,LW-Sync,Skew,6.84376
13,3,LW-Sync,Offset,174.14
13,3,LW-Sync,Skew,29.079
14,3,LW-Sync,Offset,116.868
14,3,LW-Sync,Skew,28.0547
16,3,LW-Sync,Offset,125.481
16,3,LW-Sync,Skew,23.7453
15,3,LW-Sync,Offset,124.036
15,3,LW-Sync,Skew,32.3479
17,3,LW-Sync,Offset,126.591
17,3,LW-Sync,Skew,0.45615
18,3,LW-Sync,Offset,136.202
18,3,LW-Sync,Skew,20.6404
19,3,LW-Sync,Offset,79.5179
19,3,LW-Sync,Skew,10.5252
20,3,LW-Sync,Offset,163.205
20,3,LW-Sync,Skew,44.414
21,3,LW-Sync,Offset,132.455
21,3,LW-Sync,Skew,15.0159
22,3,LW-Sync,Offset,170.304
22,3,LW-Sync,Skew,38.6238
23,3,LW-Sync,Offset,173.645
23,3,LW-Sync,Skew,30.8594
24,3,LW-Sync,Offset,137.671
24,3,LW-Sync,Skew,14.9148
25,3,LW-Sync,Offset,96.623
25,3,LW-Sync,Skew,0.55757
27,3,LW-Sync,Offset,161.821
27,3,LW-Sync,Skew,30.1255
26,3,LW-Sync,Offset,112.979
26,3,LW-Sync,Skew,40.816
28,3,LW-Sync,Offset,138.601
28,3,LW-Sync,Skew,2.72203
29,3,LW-Sync,Offset,146.347
29,3,LW-Sync,Skew,32.2399
30,3,LW-Sync,Offset,174.884
30,3,LW-Sync,Skew,50.8751
31,3,LW-Sync,Offset,146.682
31,3,LW-Sync,Skew,28.3403
32,3,LW-Sync,Offset,130.005
32,3,LW-Sync,Skew,18.82
33,3,LW-Sync,Offset,185.152
33,3,LW-Sync,Skew,5.71185
34,3,LW-Sync,Offset,135.258
34,3,LW-Sync,Skew,71.7984
35,3,LW-Sync,Offset,129.595
35,3,LW-Sync,Skew,28.0546
38,3,LW-Sync,Offset,146.643
38,3,LW-Sync,Skew,77.3401
36,3,LW-Sync,Offset,134.802
36,3,LW-Sync,Skew,7.94151
37,3,LW-Sync,Offset,169.771
37,3,LW-Sync,Skew,72.358
39,3,LW-Sync,Offset,73.9555
39,3,LW-Sync,Skew,19.2664
41,3,LW-Sync,Offset,108.023
41,3,LW-Sync,Skew,7.56212
40,3,LW-Sync,Offset,93.6542
40,3,LW-Sync,Skew,22.8936
44,3,LW-Sync,Offset,115.508
44,3,LW-Sync,Skew,10.8883
43,3,LW-Sync,Offset,161.82
43,3,LW-Sync,Skew,31.1788
42,3,LW-Sync,Offset,102.832
42,3,LW-Sync,Skew,11.2691
47,3,LW-Sync,Offset,143.947
47,3,LW-Sync,Skew,46.7593
45,3,LW-Sync,Offset,131.383
45,3,LW-Sync,Skew,42.4646
46,3,LW-Sync,Offset,125.771
46,3,LW-Sync,Skew,1.51631
48,3,LW-Sync,Offset,108.2
48,3,LW-Sync,Skew,31.7149
49,3,LW-Sync,Offset,132.167
49,3,LW-Sync,Skew,8.21242
50,3,LW-Sync,Offset,140.057
50,3,LW-Sync,Skew,5.26673
52,3,LW-Sync,Offset,149.824
52,3,LW-Sync,Skew,9.15077
51,3,LW-Sync,Offset,109.9
51,3,LW-Sync,Skew,58.2493
53,3,LW-Sync,Offset,155.792
53,3,LW-Sync,Skew,12.3245
55,3,LW-Sync,Offset,125.583
55,3,LW-Sync,Skew,7.23822
56,3,LW-Sync,Offset,112.524
56,3,LW-Sync,Skew,49.4045
57,3,LW-Sync,Offset,160.616
57,3,LW-Sync,Skew,58.7715
54,3,LW-Sync,Offset,203.999
54,3,LW-Sync,Skew,20.3921
58,3,LW-Sync,Offset,159.754
58,3,LW-Sync,Skew,54.7612
59,3,LW-Sync,Offset,114.214
59,3,LW-Sync,Skew,36.6721
60,3,LW-Sync,Offset,100.448
60,3,LW-Sync,Skew,24.6864
62,3,LW-Sync,Offset,147.301
62,3,LW-Sync,Skew,39.8699
63,3,LW-Sync,Offset,150.355
63,3,LW-Sync,Skew,10.1164
61,3,LW-Sync,Offset,142.521
61,3,LW-Sync,Skew,37.5505
64,3,LW-Sync,Offset,151.578
64,3,LW-Sync,Skew,26.207
65,3,LW-Sync,Offset,118.597
65,3,LW-Sync,Skew,65.018
66,3,LW-Sync,Offset,140.77
66,3,LW-Sync,Skew,13.2394
67,3,LW-Sync,Offset,153.864
67,3,LW-Sync,Skew,71.717
68,3,LW-Sync,Offset,132.538
68,3,LW-Sync,Skew,51.2363
69,3,LW-Sync,Offset,118.521
69,3,LW-Sync,Skew,93.4534
70,3,LW-Sync,Offset,123.258
70,3,LW-Sync,Skew,76.6572
71,3,LW-Sync,Offset,122.55
71,3,LW-Sync,Skew,27.6301
73,3,LW-Sync,Offset,135.486
73,3,LW-Sync,Skew,31.3399
72,3,LW-Sync,Offset,135.039
72,3,LW-Sync,Skew,102.037
75,3,LW-Sync,Offset,133.846
75,3,LW-Sync,Skew,31.9533
74,3,LW-Sync,Offset,121.383
74,3,LW-Sync,Skew,5.46324
76,3,LW-Sync,Offset,138.37
76,3,LW-Sync,Skew,46.4105
77,3,LW-Sync,Offset,153.609
77,3,LW-Sync,Skew,51.7824
78,3,LW-Sync,Offset,145.523
78,3,LW-Sync,Skew,25.1364
79,3,LW-Sync,Offset,180.841
79,3,LW-Sync,Skew,17.4283
80,3,LW-Sync,Offset,106.073
80,3,LW-Sync,Skew,83.7992
81,3,LW-Sync,Offset,154.101
81,3,LW-Sync,Skew,17.5829
82,3,LW-Sync,Offset,186.121
82,3,LW-Sync,Skew,64.2237
83,3,LW-Sync,Offset,122.828
83,3,LW-Sync,Skew,14.9714
84,3,LW-Sync,Offset,162.679
84,3,LW-Sync,Skew,64.7049
85,3,LW-Sync,Offset,155.779
85,3,LW-Sync,Skew,100.329
86,3,LW-Sync,Offset,145.695
86,3,LW-Sync,Skew,28.128
87,3,LW-Sync,Offset,106.068
87,3,LW-Sync,Skew,29.6833
89,3,LW-Sync,Offset,134.889
89,3,LW-Sync,Skew,14.9195
88,3,LW-Sync,Offset,127.938
88,3,LW-Sync,Skew,3.57181
91,3,LW-Sync,Offset,143.421
91,3,LW-Sync,Skew,46.6406
92,3,LW-Sync,Offset,181.525
92,3,LW-Sync,Skew,17.5718
90,3,LW-Sync,Offset,165.476
90,3,LW-Sync,Skew,21.966
93,3,LW-Sync,Offset,162.195
93,3,LW-Sync,Skew,89.8761
94,3,LW-Sync,Offset,113.367
94,3,LW-Sync,Skew,26.6902
95,3,LW-Sync,Offset,170.94
95,3,LW-Sync,Skew,46.9812
97,3,LW-Sync,Offset,157.382
97,3,LW-Sync,Skew,64.4178
96,3,LW-Sync,Offset,145.489
96,3,LW-Sync,Skew,30.5771
98,3,LW-Sync,Offset,176.726
98,3,LW-Sync,Skew,56.1002
100,3,LW-Sync,Offset,97.5331
100,3,LW-Sync,Skew,44.2878
101,3,LW-Sync,Offset,135.382
101,3,LW-Sync,Skew,88.7367
99,3,LW-Sync,Offset,135.452
99,3,LW-Sync,Skew,84.3812
103,3,LW-Sync,Offset,152.214
103,3,LW-Sync,Skew,23.3463
102,3,LW-Sync,Offset,187.862
102,3,LW-Sync,Skew,15.029
104,3,LW-Sync,Offset,172.176
104,3,LW-Sync,Skew,87.7638
105,3,LW-Sync,Offset,132.852
105,3,LW-Sync,Skew,32.7444
107,3,LW-Sync,Offset,161.043
107,3,LW-Sync,Skew,39.5282
106,3,LW-Sync,Offset,131.121
106,3,LW-Sync,Skew,13.4533
108,3,LW-Sync,Offset,80.7513
108,3,LW-Sync,Skew,76.7416
110,3,LW-Sync,Offset,159.761
110,3,LW-Sync,Skew,51.7057
109,3,LW-Sync,Offset,140.24
109,3,LW-Sync,Skew,1.08168
111,3,LW-Sync,Offset,155.477
111,3,LW-Sync,Skew,1.01779
112,3,LW-Sync,Offset,163.732
112,3,LW-Sync,Skew,12.0874
113,3,LW-Sync,Offset,142.873
113,3,LW-Sync,Skew,30.4313
114,3,LW-Sync,Offset,174.042
114,3,LW-Sync,Skew,65.0181
116,3,LW-Sync,Offset,144.979
116,3,LW-Sync,Skew,13.1166
115,3,LW-Sync,Offset,131.109
115,3,LW-Sync,Skew,62.8126
117,3,LW-Sync,Offset,168.84
117,3,LW-Sync,Skew,16.5764
118,3,LW-Sync,Offset,126.824
118,3,LW-Sync,Skew,13.095
119,3,LW-Sync,Offset,140.37
119,3,LW-Sync,Skew,43.4525
120,3,LW-Sync,Offset,117.464
120,3,LW-Sync,Skew,38.9755
121,3,LW-Sync,Offset,112.317
121,3,LW-Sync,Skew,26.4169
122,3,LW-Sync,Offset,138.824
122,3,LW-Sync,Skew,18.3512
123,3,LW-Sync,Offset,144.968
123,3,LW-Sync,Skew,42.7944
124,3,LW-Sync,Offset,106.439
124,3,LW-Sync,Skew,59.8249
125,3,LW-Sync,Offset,147.842
125,3,LW-Sync,Skew,11.4085
126,3,LW-Sync,Offset,192.349
126,3,LW-Sync,Skew,54.6572
127,3,LW-Sync,Offset,151.861
127,3,LW-Sync,Skew,45.2491
128,3,LW-Sync,Offset,116.69
128,3,LW-Sync,Skew,25.017
130,3,LW-Sync,Offset,153.511
130,3,LW-Sync,Skew,31.3052
129,3,LW-Sync,Offset,148.761
129,3,LW-Sync,Skew,0.399849
131,3,LW-Sync,Offset,133.763
131,3,LW-Sync,Skew,19.1812
132,3,LW-Sync,Offset,147.604
132,3,LW-Sync,Skew,75.2177
133,3,LW-Sync,Offset,95.4169
133,3,LW-Sync,Skew,30.9619
134,3,LW-Sync,Offset,157.742
134,3,LW-Sync,Skew,16.9064
136,3,LW-Sync,Offset,186.318
136,3,LW-Sync,Skew,13.6329
135,3,LW-Sync,Offset,161.574
135,3,LW-Sync,Skew,24.787
137,3,LW-Sync,Offset,114.85
137,3,LW-Sync,Skew,5.58007
139,3,LW-Sync,Offset,125.587
139,3,LW-Sync,Skew,37.2043
140,3,LW-Sync,Offset,133.348
140,3,LW-Sync,Skew,44.9017
138,3,LW-Sync,Offset,142.957
138,3,LW-Sync,Skew,3.7229
141,3,LW-Sync,Offset,133.382
141,3,LW-Sync,Skew,30.8189
142,3,LW-Sync,Offset,121.635
142,3,LW-Sync,Skew,18.3486
143,3,LW-Sync,Offset,192.252
143,3,LW-Sync,Skew,49.5059
144,3,LW-Sync,Offset,148.255
144,3,LW-Sync,Skew,68.9199
145,3,LW-Sync,Offset,128.07
145,3,LW-Sync,Skew,146.345
146,3,LW-Sync,Offset,146.142
146,3,LW-Sync,Skew,10.2992
148,3,LW-Sync,Offset,189.663
148,3,LW-Sync,Skew,109.935
147,3,LW-Sync,Offset,149.796
147,3,LW-Sync,Skew,13.886
149,3,LW-Sync,Offset,174.676
149,3,LW-Sync,Skew,62.9556
150,3,LW-Sync,Offset,159.886
150,3,LW-Sync,Skew,52.1315
151,3,LW-Sync,Offset,119.324
151,3,LW-Sync,Skew,29.7121
152,3,LW-Sync,Offset,95.851
152,3,LW-Sync,Skew,50.9621
153,3,LW-Sync,Offset,106.515
153,3,LW-Sync,Skew,14.777
155,3,LW-Sync,Offset,105.581
155,3,LW-Sync,Skew,63.3097
156,3,LW-Sync,Offset,193.725
156,3,LW-Sync,Skew,7.01129
157,3,LW-Sync,Offset,205.183
157,3,LW-Sync,Skew,76.2498
158,3,LW-Sync,Offset,130.093
158,3,LW-Sync,Skew,14.3148
159,3,LW-Sync,Offset,160.965
159,3,LW-Sync,Skew,26.9797
160,3,LW-Sync,Offset,188.645
160,3,LW-Sync,Skew,26.7549
154,3,LW-Sync,Offset,115.678
154,3,LW-Sync,Skew,52.5084
161,3,LW-Sync,Offset,202.98
161,3,LW-Sync,Skew,55.1365
164,3,LW-Sync,Offset,122.34
164,3,LW-Sync,Skew,18.6336
162,3,LW-Sync,Offset,95.1727
162,3,LW-Sync,Skew,52.7671
163,3,LW-Sync,Offset,157.022
163,3,LW-Sync,Skew,23.6664
166,3,LW-Sync,Offset,134.545
166,3,LW-Sync,Skew,10.9886
165,3,LW-Sync,Offset,133.802
165,3,LW-Sync,Skew,27.1348
167,3,LW-Sync,Offset,184.995
167,3,LW-Sync,Skew,102.315
168,3,LW-Sync,Offset,198.494
168,3,LW-Sync,Skew,27.9821
169,3,LW-Sync,Offset,123.818
169,3,LW-Sync,Skew,111.074
170,3,LW-Sync,Offset,168.915
170,3,LW-Sync,Skew,9.29474
173,3,LW-Sync,Offset,124.644
173,3,LW-Sync,Skew,30.3541
171,3,LW-Sync,Offset,126.499
171,3,LW-Sync,Skew,35.9904
172,3,LW-Sync,Offset,102.326
172,3,LW-Sync,Skew,15.5744
174,3,LW-Sync,Offset,163.832
174,3,LW-Sync,Skew,17.6371
175,3,LW-Sync,Offset,168.869
175,3,LW-Sync,Skew,25.7834
177,3,LW-Sync,Offset,148.77
177,3,LW-Sync,Skew,21.8622
176,3,LW-Sync,Offset,118.181
176,3,LW-Sync,Skew,79.027
178,3,LW-Sync,Offset,121.784
178,3,LW-Sync,Skew,72.5034
179,3,LW-Sync,Offset,137.885
179,3,LW-Sync,Skew,7.44502
180,3,LW-Sync,Offset,185.423
180,3,LW-Sync,Skew,78.9539
183,3,LW-Sync,Offset,147.263
183,3,LW-Sync,Skew,21.2306
181,3,LW-Sync,Offset,164.786
181,3,LW-Sync,Skew,53.8771
182,3,LW-Sync,Offset,85.4999
182,3,LW-Sync,Skew,41.5016
184,3,LW-Sync,Offset,137.444
184,3,LW-Sync,Skew,17.7635
186,3,LW-Sync,Offset,166.507
186,3,LW-Sync,Skew,18.7066
185,3,LW-Sync,Offset,140.238
185,3,LW-Sync,Skew,6.27043
188,3,LW-Sync,Offset,142.502
188,3,LW-Sync,Skew,30.6921
187,3,LW-Sync,Offset,155.507
187,3,LW-Sync,Skew,28.1732
190,3,LW-Sync,Offset,150.282
190,3,LW-Sync,Skew,2.27037
189,3,LW-Sync,Offset,111.094
189,3,LW-Sync,Skew,19.6563
192,3,LW-Sync,Offset,121.305
192,3,LW-Sync,Skew,24.7512
191,3,LW-Sync,Offset,147.708
191,3,LW-Sync,Skew,34.0848
193,3,LW-Sync,Offset,152.404
193,3,LW-Sync,Skew,38.5465
195,3,LW-Sync,Offset,110.135
195,3,LW-Sync,Skew,32.5289
194,3,LW-Sync,Offset,119.125
194,3,LW-Sync,Skew,34.8781
196,3,LW-Sync,Offset,122.266
196,3,LW-Sync,Skew,97.4191
198,3,LW-Sync,Offset,190.24
198,3,LW-Sync,Skew,64.5315
197,3,LW-Sync,Offset,90.0864
197,3,LW-Sync,Skew,101.421
199,3,LW-Sync,Offset,89.4066
199,3,LW-Sync,Skew,37.6057
200,3,LW-Sync,Offset,112.379
200,3,LW-Sync,Skew,32.3431
201,3,LW-Sync,Offset,148.759
201,3,LW-Sync,Skew,68.8041
202,3,LW-Sync,Offset,206.376
202,3,LW-Sync,Skew,10.8979
203,3,LW-Sync,Offset,149.112
203,3,LW-Sync,Skew,45.6955
205,3,LW-Sync,Offset,130.503
205,3,LW-Sync,Skew,5.36789
204,3,LW-Sync,Offset,161.004
204,3,LW-Sync,Skew,19.9977
206,3,LW-Sync,Offset,145.803
206,3,LW-Sync,Skew,16.9759
208,3,LW-Sync,Offset,147.499
208,3,LW-Sync,Skew,19.8011
209,3,LW-Sync,Offset,167.769
209,3,LW-Sync,Skew,24.4007
207,3,LW-Sync,Offset,110.762
207,3,LW-Sync,Skew,29.6843
211,3,LW-Sync,Offset,95.4836
211,3,LW-Sync,Skew,16.1391
212,3,LW-Sync,Offset,154.487
212,3,LW-Sync,Skew,40.6651
210,3,LW-Sync,Offset,141.24
210,3,LW-Sync,Skew,14.6909
213,3,LW-Sync,Offset,174.567
213,3,LW-Sync,Skew,43.7608
214,3,LW-Sync,Offset,110.22
214,3,LW-Sync,Skew,30.4911
215,3,LW-Sync,Offset,117.802
215,3,LW-Sync,Skew,0.253499
216,3,LW-Sync,Offset,153.668
216,3,LW-Sync,Skew,20.9897
217,3,LW-Sync,Offset,197.527
217,3,LW-Sync,Skew,79.5751
219,3,LW-Sync,Offset,196.016
219,3,LW-Sync,Skew,7.19133
218,3,LW-Sync,Offset,157.152
218,3,LW-Sync,Skew,18.3195
220,3,LW-Sync,Offset,139.223
220,3,LW-Sync,Skew,2.0172
221,3,LW-Sync,Offset,142.106
221,3,LW-Sync,Skew,6.57981
224,3,LW-Sync,Offset,176.193
224,3,LW-Sync,Skew,53.4049
223,3,LW-Sync,Offset,147.468
223,3,LW-Sync,Skew,66.8447
222,3,LW-Sync,Offset,123.073
222,3,LW-Sync,Skew,17.4997
225,3,LW-Sync,Offset,103.941
225,3,LW-Sync,Skew,11.3887
226,3,LW-Sync,Offset,111.586
226,3,LW-Sync,Skew,26.1948
227,3,LW-Sync,Offset,129.975
227,3,LW-Sync,Skew,10.0856
229,3,LW-Sync,Offset,113.905
229,3,LW-Sync,Skew,4.91484
228,3,LW-Sync,Offset,201.427
228,3,LW-Sync,Skew,10.8311
230,3,LW-Sync,Offset,117.347
230,3,LW-Sync,Skew,78.342
231,3,LW-Sync,Offset,93.3903
231,3,LW-Sync,Skew,94.388
232,3,LW-Sync,Offset,131.562
232,3,LW-Sync,Skew,7.66738
234,3,LW-Sync,Offset,191.256
234,3,LW-Sync,Skew,59.2141
233,3,LW-Sync,Offset,112.749
233,3,LW-Sync,Skew,16.3525
235,3,LW-Sync,Offset,158.061
235,3,LW-Sync,Skew,134.029
236,3,LW-Sync,Offset,118.002
236,3,LW-Sync,Skew,80.0682
238,3,LW-Sync,Offset,157.208
238,3,LW-Sync,Skew,29.9012
237,3,LW-Sync,Offset,141.321
237,3,LW-Sync,Skew,50.6147
239,3,LW-Sync,Offset,134.417
239,3,LW-Sync,Skew,0.723048
241,3,LW-Sync,Offset,70.929
241,3,LW-Sync,Skew,28.3261
240,3,LW-Sync,Offset,183.553
240,3,LW-Sync,Skew,6.64957
242,3,LW-Sync,Offset,154.445
242,3,LW-Sync,Skew,8.15375
243,3,LW-Sync,Offset,112.618
