Run,TrajectoryPositionNoise,Protocol,Metric,Value
974,2,LW-Sync,Offset,821.461
974,2,LW-Sync,Skew,754.416
972,2,LW-Sync,Offset,704.692
972,2,LW-Sync,Skew,1045.98
975,2,LW-Sync,Offset,559.763
975,2,LW-Sync,Skew,914.051
976,2,LW-Sync,Offset,1162.62
976,2,LW-Sync,Skew,1099.97
977,2,LW-Sync,Offset,27.5951
977,2,LW-Sync,Skew,1219.04
979,2,LW-Sync,Offset,1520.36
979,2,LW-Sync,Skew,452.698
978,2,LW-Sync,Offset,1047.81
978,2,LW-Sync,Skew,3000.67
980,2,LW-Sync,Offset,142.285
980,2,LW-Sync,Skew,1662.28
981,2,LW-Sync,Offset,940.404
981,2,LW-Sync,Skew,12.6027
982,2,LW-Sync,Offset,972.067
982,2,LW-Sync,Skew,53.3415
983,2,LW-Sync,Offset,65.4723
983,2,LW-Sync,Skew,115.662
984,2,LW-Sync,Offset,1166.33
984,2,LW-Sync,Skew,2113.12
985,2,LW-Sync,Offset,164.416
985,2,LW-Sync,Skew,2196.17
986,2,LW-Sync,Offset,963.062
986,2,LW-Sync,Skew,955.033
987,2,LW-Sync,Offset,1374.26
987,2,LW-Sync,Skew,186.35
988,2,LW-Sync,Offset,1308.36
988,2,LW-Sync,Skew,332.983
989,2,LW-Sync,Offset,1064.17
989,2,LW-Sync,Skew,114.378
991,2,LW-Sync,Offset,993.142
991,2,LW-Sync,Skew,460.302
990,2,LW-Sync,Offset,309.114
990,2,LW-Sync,Skew,333.23
992,2,LW-Sync,Offset,174.476
992,2,LW-Sync,Skew,866.828
993,2,LW-Sync,Offset,541.585
993,2,LW-Sync,Skew,3242.97
994,2,LW-Sync,Offset,423.459
994,2,LW-Sync,Skew,254.183
996,2,LW-Sync,Offset,373.389
996,2,LW-Sync,Skew,672.981
995,2,LW-Sync,Offset,835.673
995,2,LW-Sync,Skew,1267.27
998,2,LW-Sync,Offset,897.537
998,2,LW-Sync,Skew,2312.26
997,2,LW-Sync,Offset,506.253
997,2,LW-Sync,Skew,6.27805
999,2,LW-Sync,Offset,10.9009
999,2,LW-Sync,Skew,947.515
1000,2,LW-Sync,Offset,412.533
1000,2,LW-Sync,Skew,914.517
1,3,LW-Sync,Offset,314.862
1,3,LW-Sync,Skew,2407.79
2,3,LW-Sync,Offset,156.526
2,3,LW-Sync,Skew,810.911
5,3,LW-Sync,Offset,501.458
5,3,LW-Sync,Skew,81.0047
4,3,LW-Sync,Offset,1057.1
4,3,LW-Sync,Skew,2279.74
3,3,LW-Sync,Offset,1013.97
3,3,LW-Sync,Skew,682.097
6,3,LW-Sync,Offset,1161.62
6,3,LW-Sync,Skew,1723.54
7,3,LW-Sync,Offset,2387.84
7,3,LW-Sync,Skew,14.5482
8,3,LW-Sync,Offset,1256.33
8,3,LW-Sync,Skew,259.065
10,3,LW-Sync,Offset,1157.82
10,3,LW-Sync,Skew,3467.92
11,3,LW-Sync,Offset,495.625
11,3,LW-Sync,Skew,77.0576
9,3,LW-Sync,Offset,927.417
9,3,LW-Sync,Skew,4869.48
12,3,LW-Sync,Offset,1958.2
12,3,LW-Sync,Skew,1857.29
13,3,LW-Sync,Offset,226.747
13,3,LW-Sync,Skew,833.11
14,3,LW-Sync,Offset,1592.17
14,3,LW-Sync,Skew,1236.75
16,3,LW-Sync,Offset,603.725
16,3,LW-Sync,Skew,951.128
15,3,LW-Sync,Offset,1321.16
15,3,LW-Sync,Skew,622.326
17,3,LW-Sync,Offset,721.647
17,3,LW-Sync,Skew,975.169
19,3,LW-Sync,Offset,1887.66
19,3,LW-Sync,Skew,781.182
18,3,LW-Sync,Offset,1957.58
18,3,LW-Sync,Skew,933.482
20,3,LW-Sync,Offset,879.941
20,3,LW-Sync,Skew,2378.32
21,3,LW-Sync,Offset,88.0855
21,3,LW-Sync,Skew,1491.64
22,3,LW-Sync,Offset,470.097
22,3,LW-Sync,Skew,3842.45
23,3,LW-Sync,Offset,286.362
23,3,LW-Sync,Skew,1089.53
24,3,LW-Sync,Offset,704.892
24,3,LW-Sync,Skew,428.433
25,3,LW-Sync,Offset,1261.91
25,3,LW-Sync,Skew,2572.37
26,3,LW-Sync,Offset,269.931
26,3,LW-Sync,Skew,106.082
27,3,LW-Sync,Offset,2001.73
27,3,LW-Sync,Skew,2658.18
28,3,LW-Sync,Offset,491.524
28,3,LW-Sync,Skew,575.253
29,3,LW-Sync,Offset,1154.98
29,3,LW-Sync,Skew,2562.44
30,3,LW-Sync,Offset,674.86
30,3,LW-Sync,Skew,4164.93
31,3,LW-Sync,Offset,475.876
31,3,LW-Sync,Skew,535.102
33,3,LW-Sync,Offset,993.413
33,3,LW-Sync,Skew,793.37
34,3,LW-Sync,Offset,1992.04
34,3,LW-Sync,Skew,27.2291
32,3,LW-Sync,Offset,2142.46
32,3,LW-Sync,Skew,2656.83
35,3,LW-Sync,Offset,2235.83
35,3,LW-Sync,Skew,1056.17
36,3,LW-Sync,Offset,8.35542
36,3,LW-Sync,Skew,1876.71
37,3,LW-Sync,Offset,1919.21
37,3,LW-Sync,Skew,2593.26
38,3,LW-Sync,Offset,1099.61
38,3,LW-Sync,Skew,875.619
40,3,LW-Sync,Offset,410.513
40,3,LW-Sync,Skew,307.647
39,3,LW-Sync,Offset,3410.43
39,3,LW-Sync,Skew,379.368
41,3,LW-Sync,Offset,242.585
41,3,LW-Sync,Skew,1528.27
42,3,LW-Sync,Offset,882.509
42,3,LW-Sync,Skew,198.958
43,3,LW-Sync,Offset,271.933
43,3,LW-Sync,Skew,1727.94
44,3,LW-Sync,Offset,1583.5
44,3,LW-Sync,Skew,584.987
46,3,LW-Sync,Offset,316.325
46,3,LW-Sync,Skew,521.408
45,3,LW-Sync,Offset,3753.55
45,3,LW-Sync,Skew,1218.27
47,3,LW-Sync,Offset,129.942
47,3,LW-Sync,Skew,983.044
48,3,LW-Sync,Offset,735.244
48,3,LW-Sync,Skew,2732.69
49,3,LW-Sync,Offset,1111.98
49,3,LW-Sync,Skew,1142.23
50,3,LW-Sync,Offset,4731.26
50,3,LW-Sync,Skew,1194
51,3,LW-Sync,Offset,117.021
51,3,LW-Sync,Skew,3583.59
52,3,LW-Sync,Offset,1807.07
52,3,LW-Sync,Skew,2496.05
54,3,LW-Sync,Offset,1322.84
54,3,LW-Sync,Skew,2412.71
53,3,LW-Sync,Offset,136.727
53,3,LW-Sync,Skew,616.623
55,3,LW-Sync,Offset,1559.93
55,3,LW-Sync,Skew,724.127
56,3,LW-Sync,Offset,2130.59
56,3,LW-Sync,Skew,2496.53
57,3,LW-Sync,Offset,759.741
57,3,LW-Sync,Skew,1525.36
58,3,LW-Sync,Offset,39.0425
58,3,LW-Sync,Skew,9.88418
60,3,LW-Sync,Offset,920.613
60,3,LW-Sync,Skew,2503.17
59,3,LW-Sync,Offset,1055.73
59,3,LW-Sync,Skew,1513.49
61,3,LW-Sync,Offset,2535.97
61,3,LW-Sync,Skew,732.057
62,3,LW-Sync,Offset,1077.45
62,3,LW-Sync,Skew,486.152
63,3,LW-Sync,Offset,551.355
63,3,LW-Sync,Skew,285.529
64,3,LW-Sync,Offset,1039.13
64,3,LW-Sync,Skew,1215.07
65,3,LW-Sync,Offset,803.837
65,3,LW-Sync,Skew,76.9457
67,3,LW-Sync,Offset,106.708
67,3,LW-Sync,Skew,1954.03
66,3,LW-Sync,Offset,2393.31
66,3,LW-Sync,Skew,243.411
68,3,LW-Sync,Offset,143.154
68,3,LW-Sync,Skew,528.857
69,3,LW-Sync,Offset,2207.86
69,3,LW-Sync,Skew,103.966
70,3,LW-Sync,Offset,395.361
70,3,LW-Sync,Skew,470.775
71,3,LW-Sync,Offset,291.284
71,3,LW-Sync,Skew,335.339
72,3,LW-Sync,Offset,534.052
72,3,LW-Sync,Skew,125.177
73,3,LW-Sync,Offset,1268.2
73,3,LW-Sync,Skew,118.984
74,3,LW-Sync,Offset,673.718
74,3,LW-Sync,Skew,586.923
75,3,LW-Sync,Offset,686.394
75,3,LW-Sync,Skew,155.303
76,3,LW-Sync,Offset,2021.88
76,3,LW-Sync,Skew,1946.58
78,3,LW-Sync,Offset,1324.05
78,3,LW-Sync,Skew,656.087
79,3,LW-Sync,Offset,825.088
79,3,LW-Sync,Skew,116.981
77,3,LW-Sync,Offset,1706.05
77,3,LW-Sync,Skew,24.0884
80,3,LW-Sync,Offset,478.673
80,3,LW-Sync,Skew,198.323
81,3,LW-Sync,Offset,141.705
81,3,LW-Sync,Skew,568.488
83,3,LW-Sync,Offset,2512.5
83,3,LW-Sync,Skew,861.537
82,3,LW-Sync,Offset,1421.19
82,3,LW-Sync,Skew,1314.41
84,3,LW-Sync,Offset,980.417
84,3,LW-Sync,Skew,1276.11
85,3,LW-Sync,Offset,1637.34
85,3,LW-Sync,Skew,1403.68
86,3,LW-Sync,Offset,918.08
86,3,LW-Sync,Skew,2255.13
87,3,LW-Sync,Offset,85.7243
87,3,LW-Sync,Skew,78.5795
88,3,LW-Sync,Offset,194.271
88,3,LW-Sync,Skew,158.968
89,3,LW-Sync,Offset,1225.52
89,3,LW-Sync,Skew,121.282
90,3,LW-Sync,Offset,1818.39
90,3,LW-Sync,Skew,919.68
92,3,LW-Sync,Offset,248.83
92,3,LW-Sync,Skew,196.219
91,3,LW-Sync,Offset,902.705
91,3,LW-Sync,Skew,1073.37
93,3,LW-Sync,Offset,528.716
93,3,LW-Sync,Skew,2427.11
94,3,LW-Sync,Offset,1518.82
94,3,LW-Sync,Skew,1220.4
95,3,LW-Sync,Offset,1614.13
95,3,LW-Sync,Skew,951.747
96,3,LW-Sync,Offset,1288.1
96,3,LW-Sync,Skew,3715.92
98,3,LW-Sync,Offset,227.497
98,3,LW-Sync,Skew,304.124
97,3,LW-Sync,Offset,505.526
97,3,LW-Sync,Skew,951.799
99,3,LW-Sync,Offset,632.69
99,3,LW-Sync,Skew,295.961
100,3,LW-Sync,Offset,113.593
100,3,LW-Sync,Skew,766.334
101,3,LW-Sync,Offset,841.098
101,3,LW-Sync,Skew,3364
102,3,LW-Sync,Offset,230.818
102,3,LW-Sync,Skew,1765.87
103,3,LW-Sync,Offset,549.595
103,3,LW-Sync,Skew,2971.92
104,3,LW-Sync,Offset,420.254
104,3,LW-Sync,Skew,2669.59
106,3,LW-Sync,Offset,458.505
106,3,LW-Sync,Skew,452.298
107,3,LW-Sync,Offset,197.148
107,3,LW-Sync,Skew,258.687
105,3,LW-Sync,Offset,1147.89
105,3,LW-Sync,Skew,1842.93
108,3,LW-Sync,Offset,1982.73
108,3,LW-Sync,Skew,1599.48
109,3,LW-Sync,Offset,55.4233
109,3,LW-Sync,Skew,1834.95
111,3,LW-Sync,Offset,209.986
111,3,LW-Sync,Skew,1596.97
110,3,LW-Sync,Offset,1440
110,3,LW-Sync,Skew,827.719
112,3,LW-Sync,Offset,1370.22
112,3,LW-Sync,Skew,143.906
114,3,LW-Sync,Offset,1481.06
114,3,LW-Sync,Skew,1276.07
113,3,LW-Sync,Offset,576.736
113,3,LW-Sync,Skew,1966.21
115,3,LW-Sync,Offset,975.168
115,3,LW-Sync,Skew,1556.58
117,3,LW-Sync,Offset,169.287
117,3,LW-Sync,Skew,1898.39
116,3,LW-Sync,Offset,2389.71
116,3,LW-Sync,Skew,2485.91
118,3,LW-Sync,Offset,563.52
118,3,LW-Sync,Skew,6.69541
119,3,LW-Sync,Offset,596.53
119,3,LW-Sync,Skew,1490.18
120,3,LW-Sync,Offset,697.575
120,3,LW-Sync,Skew,3962.43
121,3,LW-Sync,Offset,1278.82
121,3,LW-Sync,Skew,1377.97
122,3,LW-Sync,Offset,0.297641
122,3,LW-Sync,Skew,741.602
123,3,LW-Sync,Offset,1027.68
123,3,LW-Sync,Skew,823.743
126,3,LW-Sync,Offset,2145.56
126,3,LW-Sync,Skew,570.568
125,3,LW-Sync,Offset,1559.27
125,3,LW-Sync,Skew,416.709
124,3,LW-Sync,Offset,2404.06
124,3,LW-Sync,Skew,880.105
127,3,LW-Sync,Offset,625.38
127,3,LW-Sync,Skew,2252.14
128,3,LW-Sync,Offset,3202.16
128,3,LW-Sync,Skew,2399.75
129,3,LW-Sync,Offset,493.34
129,3,LW-Sync,Skew,2257.89
130,3,LW-Sync,Offset,147.9
130,3,LW-Sync,Skew,770.547
132,3,LW-Sync,Offset,1540.34
132,3,LW-Sync,Skew,2595.47
131,3,LW-Sync,Offset,1937.08
131,3,LW-Sync,Skew,3990.7
133,3,LW-Sync,Offset,970.524
133,3,LW-Sync,Skew,106.148
134,3,LW-Sync,Offset,2063.77
134,3,LW-Sync,Skew,1917.69
135,3,LW-Sync,Offset,1442.79
135,3,LW-Sync,Skew,3475.57
137,3,LW-Sync,Offset,588.617
137,3,LW-Sync,Skew,723.908
136,3,LW-Sync,Offset,257.172
136,3,LW-Sync,Skew,1508.82
139,3,LW-Sync,Offset,1513.72
139,3,LW-Sync,Skew,856.196
138,3,LW-Sync,Offset,1252.9
138,3,LW-Sync,Skew,774.988
140,3,LW-Sync,Offset,693.891
140,3,LW-Sync,Skew,1552.81
142,3,LW-Sync,Offset,2226.08
142,3,LW-Sync,Skew,544.131
141,3,LW-Sync,Offset,262.714
141,3,LW-Sync,Skew,474.096
143,3,LW-Sync,Offset,1220.41
143,3,LW-Sync,Skew,19.2012
144,3,LW-Sync,Offset,682.359
144,3,LW-Sync,Skew,1568.59
145,3,LW-Sync,Offset,135.085
145,3,LW-Sync,Skew,873.486
146,3,LW-Sync,Offset,520.285
146,3,LW-Sync,Skew,1056.96
147,3,LW-Sync,Offset,901.238
147,3,LW-Sync,Skew,163.04
148,3,LW-Sync,Offset,260.718
148,3,LW-Sync,Skew,1998.3
149,3,LW-Sync,Offset,962.272
149,3,LW-Sync,Skew,446.103
150,3,LW-Sync,Offset,851.663
150,3,LW-Sync,Skew,115.468
151,3,LW-Sync,Offset,921.133
151,3,LW-Sync,Skew,1912.99
152,3,LW-Sync,Offset,186.502
152,3,LW-Sync,Skew,4640.11
153,3,LW-Sync,Offset,306.404
153,3,LW-Sync,Skew,3849.55
154,3,LW-Sync,Offset,1217.18
154,3,LW-Sync,Skew,865.946
155,3,LW-Sync,Offset,250.91
155,3,LW-Sync,Skew,3064.57
157,3,LW-Sync,Offset,236.064
157,3,LW-Sync,Skew,316.837
156,3,LW-Sync,Offset,1509.37
156,3,LW-Sync,Skew,1598.7
158,3,LW-Sync,Offset,2597.6
158,3,LW-Sync,Skew,2897.64
159,3,LW-Sync,Offset,912.101
159,3,LW-Sync,Skew,3287.5
160,3,LW-Sync,Offset,1308.87
160,3,LW-Sync,Skew,1442.54
161,3,LW-Sync,Offset,2036.35
161,3,LW-Sync,Skew,2859.42
162,3,LW-Sync,Offset,888.751
162,3,LW-Sync,Skew,43.028
164,3,LW-Sync,Offset,168.118
164,3,LW-Sync,Skew,1345.39
163,3,LW-Sync,Offset,2874.06
163,3,LW-Sync,Skew,2777.32
166,3,LW-Sync,Offset,1866.77
166,3,LW-Sync,Skew,2545.81
165,3,LW-Sync,Offset,69.3416
165,3,LW-Sync,Skew,2759.28
167,3,LW-Sync,Offset,1639.99
167,3,LW-Sync,Skew,901.982
168,3,LW-Sync,Offset,33.447
168,3,LW-Sync,Skew,1968.39
169,3,LW-Sync,Offset,1820.16
169,3,LW-Sync,Skew,711.844
170,3,LW-Sync,Offset,1046.77
170,3,LW-Sync,Skew,541.108
172,3,LW-Sync,Offset,576.858
172,3,LW-Sync,Skew,188.559
173,3,LW-Sync,Offset,802.623
173,3,LW-Sync,Skew,196.171
171,3,LW-Sync,Offset,647.161
171,3,LW-Sync,Skew,2318.91
174,3,LW-Sync,Offset,487.892
174,3,LW-Sync,Skew,2697.29
175,3,LW-Sync,Offset,6.37864
175,3,LW-Sync,Skew,2008.44
176,3,LW-Sync,Offset,1049.35
176,3,LW-Sync,Skew,291.906
177,3,LW-Sync,Offset,660.753
177,3,LW-Sync,Skew,2150.47
178,3,LW-Sync,Offset,1249.47
178,3,LW-Sync,Skew,195.886
180,3,LW-Sync,Offset,1602.37
180,3,LW-Sync,Skew,467.249
179,3,LW-Sync,Offset,2138.01
179,3,LW-Sync,Skew,459.46
181,3,LW-Sync,Offset,1617.05
181,3,LW-Sync,Skew,1401.09
182,3,LW-Sync,Offset,273.425
182,3,LW-Sync,Skew,630.904
183,3,LW-Sync,Offset,475.817
183,3,LW-Sync,Skew,922.378
184,3,LW-Sync,Offset,1014.26
184,3,LW-Sync,Skew,1953.92
185,3,LW-Sync,Offset,1156.67
185,3,LW-Sync,Skew,2924.94
186,3,LW-Sync,Offset,592.04
186,3,LW-Sync,Skew,948.381
187,3,LW-Sync,Offset,2706.52
187,3,LW-Sync,Skew,1438.46
188,3,LW-Sync,Offset,2.16316
188,3,LW-Sync,Skew,772.617
189,3,LW-Sync,Offset,69.0478
189,3,LW-Sync,Skew,2111.24
191,3,LW-Sync,Offset,613.386
191,3,LW-Sync,Skew,1291.44
190,3,LW-Sync,Offset,384.616
190,3,LW-Sync,Skew,658.077
192,3,LW-Sync,Offset,774.517
192,3,LW-Sync,Skew,289.182
193,3,LW-Sync,Offset,249.251
193,3,LW-Sync,Skew,1934.65
194,3,LW-Sync,Offset,131.9
194,3,LW-Sync,Skew,639.288
196,3,LW-Sync,Offset,1345.18
196,3,LW-Sync,Skew,937.401
197,3,LW-Sync,Offset,195.167
197,3,LW-Sync,Skew,2627.8
195,3,LW-Sync,Offset,1360.55
195,3,LW-Sync,Skew,678.655
198,3,LW-Sync,Offset,436.721
198,3,LW-Sync,Skew,298.264
199,3,LW-Sync,Offset,594.909
199,3,LW-Sync,Skew,776.035
200,3,LW-Sync,Offset,2175.9
200,3,LW-Sync,Skew,881.218
201,3,LW-Sync,Offset,1769.58
201,3,LW-Sync,Skew,50.5098
203,3,LW-Sync,Offset,580.643
203,3,LW-Sync,Skew,1538.7
202,3,LW-Sync,Offset,1249.14
202,3,LW-Sync,Skew,1370.97
205,3,LW-Sync,Offset,239.176
205,3,LW-Sync,Skew,67.1399
204,3,LW-Sync,Offset,603.103
204,3,LW-Sync,Skew,344.347
207,3,LW-Sync,Offset,865.019
207,3,LW-Sync,Skew,1280.37
206,3,LW-Sync,Offset,1069.4
206,3,LW-Sync,Skew,844.061
209,3,LW-Sync,Offset,1858.83
209,3,LW-Sync,Skew,1405.29
208,3,LW-Sync,Offset,3212.98
208,3,LW-Sync,Skew,950.235
212,3,LW-Sync,Offset,962.165
212,3,LW-Sync,Skew,2226.37
211,3,LW-Sync,Offset,523.266
211,3,LW-Sync,Skew,1007.47
210,3,LW-Sync,Offset,824.378
210,3,LW-Sync,Skew,2754.59
213,3,LW-Sync,Offset,1605.25
213,3,LW-Sync,Skew,148.345
214,3,LW-Sync,Offset,1674.87
214,3,LW-Sync,Skew,1434.69
215,3,LW-Sync,Offset,842.525
215,3,LW-Sync,Skew,77.2055
217,3,LW-Sync,Offset,568.519
217,3,LW-Sync,Skew,1325.61
216,3,LW-Sync,Offset,1630.22
216,3,LW-Sync,Skew,736.582
218,3,LW-Sync,Offset,1850.48
218,3,LW-Sync,Skew,613.764
219,3,LW-Sync,Offset,398.524
219,3,LW-Sync,Skew,951.208
220,3,LW-Sync,Offset,647.34
220,3,LW-Sync,Skew,3203.9
222,3,LW-Sync,Offset,413.616
222,3,LW-Sync,Skew,2.12361
221,3,LW-Sync,Offset,2436.66
221,3,LW-Sync,Skew,2017.3
223,3,LW-Sync,Offset,702.987
223,3,LW-Sync,Skew,3498.8
225,3,LW-Sync,Offset,1954.06
225,3,LW-Sync,Skew,72.2332
224,3,LW-Sync,Offset,1340.78
224,3,LW-Sync,Skew,1597.05
226,3,LW-Sync,Offset,369.62
226,3,LW-Sync,Skew,147.475
227,3,LW-Sync,Offset,365.47
227,3,LW-Sync,Skew,1060.8
228,3,LW-Sync,Offset,1208.63
228,3,LW-Sync,Skew,2018.17
230,3,LW-Sync,Offset,1060.22
230,3,LW-Sync,Skew,701.847
229,3,LW-Sync,Offset,1177.74
229,3,LW-Sync,Skew,227.247
231,3,LW-Sync,Offset,128.361
231,3,LW-Sync,Skew,1146.26
232,3,LW-Sync,Offset,876.42
232,3,LW-Sync,Skew,637.504
233,3,LW-Sync,Offset,517.218
233,3,LW-Sync,Skew,446.737
234,3,LW-Sync,Offset,166.513
234,3,LW-Sync,Skew,1995.52
235,3,LW-Sync,Offset,308.981
235,3,LW-Sync,Skew,2293.22
236,3,LW-Sync,Offset,1187.71
236,3,LW-Sync,Skew,2199.09
237,3,LW-Sync,Offset,221.175
237,3,LW-Sync,Skew,1213.25
238,3,LW-Sync,Offset,1416.94
238,3,LW-Sync,Skew,3222.62
239,3,LW-Sync,Offset,709.203
239,3,LW-Sync,Skew,198.028
241,3,LW-Sync,Offset,733.876
241,3,LW-Sync,Skew,11.0794
242,3,LW-Sync,Offset,184.066
242,3,LW-Sync,Skew,520.05
240,3,LW-Sync,Offset,3600.5
240,3,LW-Sync,Skew,62.7363
243,3,LW-Sync,Offset,153.37
243,3,LW-Sync,Skew,2277.64
244,3,LW-Sync,Offset,1700.2
244,3,LW-Sync,Skew,1243.25
245,3,LW-Sync,Offset,971.671
245,3,LW-Sync,Skew,1477.31
246,3,LW-Sync,Offset,1073.81
246,3,LW-Sync,Skew,75.0948
247,3,LW-Sync,Offset,1171.23
247,3,LW-Sync,Skew,2661.39
248,3,LW-Sync,Offset,835.045
248,3,LW-Sync,Skew,966.743
249,3,LW-Sync,Offset,2641.8
249,3,LW-Sync,Skew,1594.14
250,3,LW-Sync,Offset,850.444
250,3,LW-Sync,Skew,18.4986
251,3,LW-Sync,Offset,361.055
251,3,LW-Sync,Skew,1377.27
252,3,LW-Sync,Offset,2508.56
252,3,LW-Sync,Skew,826.655
254,3,LW-Sync,Offset,2146.93
254,3,LW-Sync,Skew,1203.86
253,3,LW-Sync,Offset,115.511
253,3,LW-Sync,Skew,146.731
255,3,LW-Sync,Offset,416.289
255,3,LW-Sync,Skew,642.982
256,3,LW-Sync,Offset,1397.6
256,3,LW-Sync,Skew,51.346
257,3,LW-Sync,Offset,64.3311
257,3,LW-Sync,Skew,325.113
259,3,LW-Sync,Offset,1003.11
259,3,LW-Sync,Skew,356.411
258,3,LW-Sync,Offset,219.648
258,3,LW-Sync,Skew,76.8453
260,3,LW-Sync,Offset,209.47
260,3,LW-Sync,Skew,571.194
261,3,LW-Sync,Offset,829.213
261,3,LW-Sync,Skew,1274.31
264,3,LW-Sync,Offset,2331.32
264,3,LW-Sync,Skew,1219.85
265,3,LW-Sync,Offset,214.234
265,3,LW-Sync,Skew,2601.76
262,3,LW-Sync,Offset,171.178
262,3,LW-Sync,Skew,2807.05
263,3,LW-Sync,Offset,631.129
263,3,LW-Sync,Skew,229.246
266,3,LW-Sync,Offset,204.037
266,3,LW-Sync,Skew,109.966
267,3,LW-Sync,Offset,605.752
267,3,LW-Sync,Skew,526.396
269,3,LW-Sync,Offset,850.867
269,3,LW-Sync,Skew,286.354
268,3,LW-Sync,Offset,646.937
268,3,LW-Sync,Skew,505.222
271,3,LW-Sync,Offset,1045.2
271,3,LW-Sync,Skew,1589.5
272,3,LW-Sync,Offset,1299.17
272,3,LW-Sync,Skew,1982.96
270,3,LW-Sync,Offset,1718.48
270,3,LW-Sync,Skew,1968.68
273,3,LW-Sync,Offset,592.417
273,3,LW-Sync,Skew,106.48
275,3,LW-Sync,Offset,1649.56
275,3,LW-Sync,Skew,307.955
274,3,LW-Sync,Offset,327.465
274,3,LW-Sync,Skew,2062.99
277,3,LW-Sync,Offset,317.233
277,3,LW-Sync,Skew,1171.18
276,3,LW-Sync,Offset,125.756
276,3,LW-Sync,Skew,1606.12
278,3,LW-Sync,Offset,761.203
278,3,LW-Sync,Skew,164.798
281,3,LW-Sync,Offset,782.249
281,3,LW-Sync,Skew,2283.66
279,3,LW-Sync,Offset,1084.21
279,3,LW-Sync,Skew,114.93
282,3,LW-Sync,Offset,1837.44
282,3,LW-Sync,Skew,20.2904
280,3,LW-Sync,Offset,2818.78
280,3,LW-Sync,Skew,2611.83
283,3,LW-Sync,Offset,922.594
283,3,LW-Sync,Skew,1085.91
284,3,LW-Sync,Offset,35.2076
284,3,LW-Sync,Skew,540.468
285,3,LW-Sync,Offset,147.252
285,3,LW-Sync,Skew,1983.63
287,3,LW-Sync,Offset,353.469
287,3,LW-Sync,Skew,596.697
286,3,LW-Sync,Offset,764.772
286,3,LW-Sync,Skew,1532.32
288,3,LW-Sync,Offset,776.843
288,3,LW-Sync,Skew,164.863
289,3,LW-Sync,Offset,816.593
289,3,LW-Sync,Skew,225.3
290,3,LW-Sync,Offset,2129.24
290,3,LW-Sync,Skew,1520.76
291,3,LW-Sync,Offset,184.39
291,3,LW-Sync,Skew,1309.47
292,3,LW-Sync,Offset,571.763
292,3,LW-Sync,Skew,987.833
293,3,LW-Sync,Offset,17.1727
293,3,LW-Sync,Skew,201.299
294,3,LW-Sync,Offset,42.7487
294,3,LW-Sync,Skew,613.712
295,3,LW-Sync,Offset,262.703
295,3,LW-Sync,Skew,183.561
296,3,LW-Sync,Offset,1844.2
296,3,LW-Sync,Skew,193.125
297,3,LW-Sync,Offset,1059.5
297,3,LW-Sync,Skew,2570.64
298,3,LW-Sync,Offset,1718.21
298,3,LW-Sync,Skew,1394.43
299,3,LW-Sync,Offset,2435.2
299,3,LW-Sync,Skew,546.515
300,3,LW-Sync,Offset,817.409
300,3,LW-Sync,Skew,30.4136
301,3,LW-Sync,Offset,1256.04
301,3,LW-Sync,Skew,1268.28
302,3,LW-Sync,Offset,876.996
302,3,LW-Sync,Skew,1084.82
303,3,LW-Sync,Offset,1466.74
303,3,LW-Sync,Skew,111.394
304,3,LW-Sync,Offset,751.635
304,3,LW-Sync,Skew,730.759
305,3,LW-Sync,Offset,1784.91
305,3,LW-Sync,Skew,2108.06
306,3,LW-Sync,Offset,283.419
306,3,LW-Sync,Skew,1036.04
307,3,LW-Sync,Offset,3340.49
307,3,LW-Sync,Skew,2404.36
309,3,LW-Sync,Offset,2446.44
309,3,LW-Sync,Skew,783.195
310,3,LW-Sync,Offset,545.951
310,3,LW-Sync,Skew,3061.13
308,3,LW-Sync,Offset,1748.69
308,3,LW-Sync,Skew,846.635
311,3,LW-Sync,Offset,1503.68
311,3,LW-Sync,Skew,387.092
312,3,LW-Sync,Offset,498.001
312,3,LW-Sync,Skew,4082.19
313,3,LW-Sync,Offset,1112.64
313,3,LW-Sync,Skew,1959.7
315,3,LW-Sync,Offset,222.76
315,3,LW-Sync,Skew,1403.87
314,3,LW-Sync,Offset,1079.11
314,3,LW-Sync,Skew,1420.09
316,3,LW-Sync,Offset,1141.66
316,3,LW-Sync,Skew,2062.29
317,3,LW-Sync,Offset,1980.93
317,3,LW-Sync,Skew,1660.73
318,3,LW-Sync,Offset,170.307
318,3,LW-Sync,Skew,1572.85
319,3,LW-Sync,Offset,1366.69
319,3,LW-Sync,Skew,1763.18
322,3,LW-Sync,Offset,856.106
322,3,LW-Sync,Skew,2546.65
320,3,LW-Sync,Offset,910.894
320,3,LW-Sync,Skew,2485.95
321,3,LW-Sync,Offset,682.753
321,3,LW-Sync,Skew,1505.47
323,3,LW-Sync,Offset,1490.23
323,3,LW-Sync,Skew,1713.67
324,3,LW-Sync,Offset,2265.19
324,3,LW-Sync,Skew,238.938
325,3,LW-Sync,Offset,1986
325,3,LW-Sync,Skew,372.818
326,3,LW-Sync,Offset,2208.84
326,3,LW-Sync,Skew,2123.29
327,3,LW-Sync,Offset,242.786
327,3,LW-Sync,Skew,2695.65
328,3,LW-Sync,Offset,533.987
328,3,LW-Sync,Skew,3383.41
329,3,LW-Sync,Offset,648.969
329,3,LW-Sync,Skew,143.857
330,3,LW-Sync,Offset,1509.13
330,3,LW-Sync,Skew,2654.21
